open_id,post_date,branch,department,filled,fill_date,duration
5jlyPF4TT_-xzM2aN_8rgA,2023-04-28,C,Human Resources,1,2023-05-08,10
XF5LJJ1hT7uxrRapN_R6vw,2023-04-28,H,Customer Service and Support,1,2023-05-07,9
tiCbYzpyQfKetjAJuDukUw,2023-04-28,I,Sales,1,2023-06-04,37
TlxV4C0qTPqocblJnrNvYA,2023-04-29,A,Finance and Accounting,1,2023-05-25,26
_aXQPb8lRj2SETtiDEGhyQ,2023-04-29,B,Information Technology,1,2023-05-23,24
fO4wBFbEQi-HEocjMEMnEg,2023-04-30,D,Customer Service and Support,1,2023-05-13,13
MpySK07cSTSkLgFhxI3mlw,2023-04-30,D,Marketing,1,2023-05-21,21
PQOlCf1WSyeKX8bbVw2nZQ,2023-04-30,H,Human Resources,1,2023-06-16,47
6fGjN9nsSXO9487EuPhqRQ,2023-04-30,I,Finance and Accounting,1,2023-06-06,37
nZOuGk-8RfGv-XvnroyP4A,2023-05-01,E,Human Resources,1,2023-05-28,27
NorfKQlnSLaPTqYCvWsKQA,2023-05-01,I,Customer Service and Support,1,2023-05-23,22
R3Qzr5_yS06gQw-e0aubNQ,2023-05-02,C,Information Technology,1,2023-05-11,9
VgFWiMn2R2mQ0XGrujUpmA,2023-05-02,E,Customer Service and Support,1,2023-05-27,25
z-qAF24US_i8GdRqlqj7zg,2023-05-02,F,Customer Service and Support,1,2023-06-03,32
SPSXzV8UTbKcQXVL_NJ6Kw,2023-05-02,F,Finance and Accounting,1,2023-06-12,41
8-I6h2XBRbWcXBuvxrZQYw,2023-05-02,F,Information Technology,1,2023-06-06,35
mYsE1ovJRqmHQ_lhDhrg_w,2023-05-02,G,Sales,1,2023-05-20,18
CT7ZYPumQBSkEXctuyJ0Fw,2023-05-02,I,Finance and Accounting,1,2023-06-09,38
kyalaSm7SE6tlyzrJhFuvw,2023-05-02,I,Human Resources,1,2023-06-19,48
RGWhb9Q-RS2WUI3ZX0AQnA,2023-05-03,E,Finance and Accounting,1,2023-05-27,24
Vgylh0a1REm20iEfOSw6Qw,2023-05-03,F,Human Resources,1,2023-06-12,40
fTepzBPXTSCe-A5b1rYwXA,2023-05-03,H,Customer Service and Support,1,2023-06-02,30
YZrNm429T_W0a_PldoAyZg,2023-05-03,I,Finance and Accounting,1,2023-06-04,32
QrCjkmeZSEGnWIB2jUyx8Q,2023-05-03,I,Marketing,1,2023-06-13,41
Q0vYbWeITPSxFsGbQFum7g,2023-05-03,I,Sales,1,2023-06-15,43
W9Ov8D4iR929p8oTD7pZ9w,2023-05-03,I,Sales,1,2023-06-08,36
9KWawjf4Spy07_kqfBPzWg,2023-05-03,J,Marketing,1,2023-06-02,30
v-XoKz_TS9SMT0rjmcncfw,2023-05-04,A,Sales,1,2023-06-01,28
yaCUo-JeSRColGJjaLvf8w,2023-05-04,C,Customer Service and Support,1,2023-05-04,0
Ludl8le-RhucmbaIlWoq3Q,2023-05-04,E,Customer Service and Support,1,2023-05-26,22
T5VL-mqsQSOe5rbsHCLBzQ,2023-05-04,F,Information Technology,1,2023-06-12,39
-3XbbI5MQSaJoQUPxs3A0g,2023-05-04,J,Marketing,1,2023-06-08,35
K9ljMl9lT5WOP9RXH0PQ3Q,2023-05-05,A,Finance and Accounting,1,2023-06-11,37
c9GW_-IpQUWr1ASWEknW1A,2023-05-05,B,Information Technology,1,2023-06-01,27
-iIwk3jlSuqKTi4uQ6h8UQ,2023-05-05,E,Human Resources,1,2023-06-06,32
wwTRvcLpQx2NnHkuw-HVkQ,2023-05-05,J,Finance and Accounting,1,2023-06-18,44
KhIh15pARIaC4aNqBHLd7g,2023-05-05,J,Information Technology,1,2023-06-14,40
escFTt5zTx6xJtpPdYS3AA,2023-05-06,A,Information Technology,1,2023-06-04,29
FbiLIqUIQnG4wncbFggfFQ,2023-05-06,C,Customer Service and Support,1,2023-05-06,0
8bWrok_NQaOAKK-cqp9LzQ,2023-05-07,B,Finance and Accounting,1,2023-06-07,31
1fBAYiFYSvSLb7IDfRoRXA,2023-05-07,B,Human Resources,1,2023-06-05,29
4eJWN4tYQBi5stBMmxeSWw,2023-05-07,E,Sales,1,2023-05-26,19
7aN6wCyhS7mSKaZhtnOV9Q,2023-05-07,G,Customer Service and Support,1,2023-05-26,19
om_rLwBkRw6ep0pRhihRgg,2023-05-07,I,Customer Service and Support,1,2023-06-03,27
dId_o4vKTRGoN79MrMu63g,2023-05-08,F,Marketing,1,2023-06-15,38
qG6fhq7ZSbqkeDY9eGK7lg,2023-05-08,F,Marketing,1,2023-06-19,42
Detcu8ZaTNCbRKurDSho3g,2023-05-08,G,Finance and Accounting,1,2023-06-12,35
pDEtSDJnQZ-BHRD0COaGEw,2023-05-09,B,Human Resources,1,2023-06-13,35
ZBoDqsphTdCNUWFlyQlc2Q,2023-05-09,B,Information Technology,1,2023-06-03,25
AaLErDZqSlGVtOtAxfz7Wg,2023-05-09,C,Information Technology,1,2023-05-18,9
BZm6BFreQGOazEpRnoZ-Ow,2023-05-09,C,Information Technology,1,2023-05-14,5
EMcIi9W3STKqbzFvg5aAgA,2023-05-09,C,Marketing,1,2023-05-25,16
UvCGDWdcSa6ISmBP9OSFHQ,2023-05-09,F,Customer Service and Support,1,2023-06-10,32
oMseab4RSsGlCDSxl1KwLQ,2023-05-09,F,Sales,1,2023-06-14,36
p63WdM89Qu6N4skWQBYDrA,2023-05-09,H,Information Technology,1,2023-06-01,23
1yVJPIUaRGCZNenmxMK2FQ,2023-05-09,I,Customer Service and Support,1,2023-06-02,24
3TMZWoxhRFqt2SQV83Hqww,2023-05-09,I,Sales,1,2023-06-12,34
xx_lrmkFTJqxShmnOoM0tQ,2023-05-10,A,Information Technology,1,2023-05-29,19
AtL8bcoLQtiPoaGXmDuvgQ,2023-05-11,A,Customer Service and Support,1,2023-06-01,21
_23NzbznSBiqH8_HVhQzew,2023-05-11,D,Marketing,1,2023-05-31,20
NswYXpWMSSm142FPsnjzYA,2023-05-11,G,Information Technology,1,2023-05-26,15
NMzn70xRSH2tnx2WBiF0pw,2023-05-11,H,Information Technology,1,2023-06-16,36
PYodzSkhSN6iQSqBfjyADA,2023-05-11,I,Sales,1,2023-06-24,44
eDZmLkoNQDO4DTUR7aSguQ,2023-05-12,A,Human Resources,1,2023-06-10,29
--W5oDENRxu0TrEzkEnhCQ,2023-05-12,B,Human Resources,1,2023-06-19,38
CqqOIDXvRgCA7XHrxE2N-A,2023-05-12,B,Information Technology,1,2023-06-11,30
uEuLyQ7OQS61AuBw9aDbnw,2023-05-12,B,Information Technology,1,2023-05-30,18
7XaQr2XjS5GX5vRmQi3gVA,2023-05-12,F,Sales,1,2023-06-09,28
nbE2ZfYHQpea1QuvZD5d8g,2023-05-12,G,Human Resources,1,2023-06-09,28
gQ8CBJvUSAK2qzoOJHkRxQ,2023-05-12,G,Information Technology,1,2023-06-05,24
hEW8L3AgSPWAB_uwgPQqRw,2023-05-12,G,Information Technology,1,2023-06-02,21
DtxTnaTyRTSA5C7DuSQLGA,2023-05-12,J,Finance and Accounting,1,2023-06-13,32
E1yZHpJ5SPeMpFZvgiY8vQ,2023-05-13,B,Finance and Accounting,1,2023-06-06,24
g8sz4pbUQHOAPsHZVEEQAg,2023-05-13,C,Information Technology,1,2023-05-24,11
QSxjRpWQRGu2QmuHEaoebw,2023-05-13,D,Human Resources,1,2023-06-03,21
DX-8TJMUSCae4bwjOCTNPw,2023-05-13,D,Marketing,1,2023-06-08,26
daNNc3bQRn2T_zlQuRDIKQ,2023-05-13,D,Sales,1,2023-06-09,27
nSVj6ZZFSje_avxEzmjsZQ,2023-05-13,E,Information Technology,1,2023-06-04,22
S9iTpf4GTYKufEzbLBL1eA,2023-05-13,I,Finance and Accounting,1,2023-06-19,37
K3zK5og4R5C1fWCX3pcd0w,2023-05-13,I,Human Resources,1,2023-06-20,38
M30XbJq3Q2CZm91RnUCm2Q,2023-05-13,I,Human Resources,1,2023-07-01,49
eHSUfsSOSbGKk-YHH2N78w,2023-05-13,I,Marketing,1,2023-07-02,50
4FVVMBDjSKyOMZvaUoIguw,2023-05-13,J,Marketing,1,2023-06-19,37
XFwys8xYRrC24WM-OtJMqA,2023-05-14,B,Customer Service and Support,1,2023-06-05,22
Vk5HbvnDSVePhBuWFtosaA,2023-05-14,D,Customer Service and Support,1,2023-06-04,21
tAEIvKsKTpq7PSkTb9ypLA,2023-05-14,D,Finance and Accounting,1,2023-06-19,36
8Rzitzo5SrGJISG4yZjj6g,2023-05-14,E,Marketing,1,2023-06-20,37
mdnUQ8wpR-m-ZYQ94NzQPw,2023-05-14,G,Marketing,1,2023-06-05,22
fn0NRzr0SiS8dt5eCADbGQ,2023-05-14,H,Finance and Accounting,1,2023-06-06,23
DvjEFAd-Rve5WZEM39jPUQ,2023-05-15,E,Information Technology,1,2023-06-08,24
HjGIQAR5TbSJyRlVhTSclw,2023-05-15,H,Finance and Accounting,1,2023-06-09,25
l1Sd3e9zTwqMBXMvYFWung,2023-05-15,I,Sales,1,2023-06-26,42
NLDkcC6xQCWZELM1hZcG8A,2023-05-16,A,Customer Service and Support,1,2023-06-05,20
SjgRk3zNRUal0Q11O9eBhw,2023-05-16,C,Sales,1,2023-05-21,5
CzB5M6oxTmKxA9krVj_VDw,2023-05-16,F,Customer Service and Support,1,2023-06-16,31
uNNmYqJXR4-0Mz7G07KVfA,2023-05-16,H,Marketing,1,2023-06-18,33
apI3ZIEkQn2wlFPEqc2PqA,2023-05-16,J,Marketing,1,2023-06-26,41
qM8h-qRITkCVndTl8JP7pw,2023-05-16,J,Marketing,1,2023-07-05,50
lQmnNCjKTemuo-BXbIeFPA,2023-05-17,D,Information Technology,1,2023-05-29,12
TSjzh2vnSWu-esT-Ic3t8w,2023-05-17,E,Human Resources,1,2023-06-22,36
Zs6JafqATEubz5TPaeEYWA,2023-05-17,J,Customer Service and Support,1,2023-06-06,20
XiafeLFMSzi-mrkPNdPmMw,2023-05-18,C,Marketing,1,2023-05-22,4
ELDL8jzqSbO7cCVJYQbUFw,2023-05-18,F,Human Resources,1,2023-06-24,37
20vcVFbnQjqbeB89LAd64g,2023-05-19,B,Customer Service and Support,1,2023-06-02,14
1Jz6uv-8SiqEeuNnHFiO3w,2023-05-19,B,Finance and Accounting,1,2023-06-17,29
sKL0A7wkSHa10A9v-947Bw,2023-05-19,G,Human Resources,1,2023-06-22,34
xI0zYFyNTN-Q6T0vqN5wiQ,2023-05-19,I,Customer Service and Support,1,2023-06-14,26
BWBnFqpNQWmF6aJ8MwPBXQ,2023-05-20,C,Marketing,1,2023-06-11,22
ttySv3MtTsSBfUlaYz69pg,2023-05-20,D,Customer Service and Support,1,2023-06-14,25
9LJbMdVqQSG5lE9H5GKofg,2023-05-20,E,Human Resources,1,2023-06-10,21
QHbTEp7NQ_SFtJm3zEqH-w,2023-05-20,E,Human Resources,1,2023-06-19,30
It6MUZl4TPWtP2jDLahkww,2023-05-20,F,Finance and Accounting,1,2023-06-17,28
JmClM7fmQweMzWf6duGevg,2023-05-20,I,Finance and Accounting,1,2023-06-28,39
52GDNCVHTpSk64CBMLFaDg,2023-05-20,I,Human Resources,1,2023-07-01,42
HG5IEFoWTkagg9NrdZsJPQ,2023-05-21,A,Information Technology,1,2023-06-11,21
ekwNTKPNTGyHpGplUG4NXQ,2023-05-21,A,Information Technology,1,2023-06-17,27
oMJsaZWCQJCAE-Rk4RNDUg,2023-05-21,C,Finance and Accounting,1,2023-06-08,18
eQzg_TdSQHSoaihsIC0oXg,2023-05-21,C,Information Technology,1,2023-05-21,0
uCUgsskSRzS9Hqn7URA_sw,2023-05-21,C,Marketing,1,2023-05-28,7
jeWbKko7S_2yvK13XWeroQ,2023-05-21,D,Human Resources,1,2023-06-10,20
NpleTCQ3QvqHOmeon7wahA,2023-05-21,E,Marketing,1,2023-06-28,38
q09kACkqThK55jZWm5edJg,2023-05-21,G,Customer Service and Support,1,2023-06-08,18
CwI04sN4RieHv_isehDSGw,2023-05-21,H,Finance and Accounting,1,2023-06-14,24
3U08BkolQV6SaMp0yrviuw,2023-05-21,I,Sales,1,2023-06-28,38
UGi2BjY-QbiIuSzyEG_0HA,2023-05-21,I,Sales,1,2023-07-01,41
olKOIUkOQR2p1qUZ6fkbfw,2023-05-21,J,Information Technology,1,2023-06-28,38
E31FBmouRV6OtTIJJXvKYg,2023-05-22,A,Finance and Accounting,1,2023-06-14,23
nImBQfe0SC299wnRuDcZng,2023-05-22,C,Customer Service and Support,1,2023-05-24,2
HQ7xCEv_ToGxi8gFSav6Tg,2023-05-22,D,Sales,1,2023-06-19,28
XXiXePSrTSWbdFtD399gxA,2023-05-22,F,Sales,1,2023-07-04,43
iZRALayhS7mEx_upIMhUEg,2023-05-22,F,Sales,1,2023-07-01,40
hTpTE0B8TgirbPbNbU5ZOg,2023-05-22,H,Customer Service and Support,1,2023-06-13,22
GwxW6llKS32YjM0L6n7W8Q,2023-05-22,H,Human Resources,1,2023-06-15,24
MyuLaXdISpK0MD-2ERvKxA,2023-05-22,H,Human Resources,1,2023-06-16,25
T33L4MNKSl-HEW1cNFPXVw,2023-05-22,J,Finance and Accounting,1,2023-07-01,40
8rLFNQWGSjOSE3X7IMBv8w,2023-05-23,A,Information Technology,1,2023-06-18,26
QGc4QwaqR22ioy9DKQ_fEQ,2023-05-23,F,Finance and Accounting,1,2023-06-16,24
rwU1Uk0oSdikDYRs3p0-pg,2023-05-23,F,Marketing,1,2023-06-25,33
tcKf3eqTQrmb3S31UGlWVQ,2023-05-23,H,Sales,1,2023-07-02,40
mghoveL_SO2BtQjy6AOZLw,2023-05-23,I,Information Technology,1,2023-06-30,38
i6Ql6YYSScSAhUza_T3QCA,2023-05-23,J,Sales,1,2023-07-05,43
AgakXkUHQK6JM01vkRIm4A,2023-05-24,A,Marketing,1,2023-06-19,26
P0QUX-p6TV2Et-UgBGIs2g,2023-05-24,E,Finance and Accounting,1,2023-06-17,24
S6TPSVZsSjGZ7WwS6LDwQQ,2023-05-24,G,Information Technology,1,2023-06-21,28
ZKRjevoURGmdTP-wLXAtwA,2023-05-24,H,Human Resources,1,2023-06-29,36
7UtXn-O3S_W6SiuMg6qrHw,2023-05-24,I,Customer Service and Support,1,2023-06-25,32
R7KokvIbT3qRdOs9385bow,2023-05-24,I,Marketing,1,2023-07-02,39
YKVp86ZRSZOjLRgrfWUnTg,2023-05-25,B,Human Resources,1,2023-07-08,44
IjEod7RqRNy3TdrRWznUtg,2023-05-25,B,Sales,1,2023-06-25,31
76KWqyOpRPiqq--44KD4mA,2023-05-25,E,Finance and Accounting,1,2023-06-20,26
ObN6qxjXSCCEuKjSHC_hqQ,2023-05-25,E,Information Technology,1,2023-06-21,27
gThb3JlOQyCBr5icJMz6gA,2023-05-25,G,Customer Service and Support,1,2023-06-05,11
8ts_JGrbTQmRbdWmwFYmAA,2023-05-25,H,Human Resources,1,2023-06-15,21
yI54xP5vTweheCCZVcBRqw,2023-05-25,J,Customer Service and Support,1,2023-06-09,15
G8UYi-Z9T3qSIpSXuC5ssA,2023-05-25,J,Human Resources,1,2023-07-08,44
J9MSlU9WSeyaYLnOzrRiYA,2023-05-25,J,Marketing,1,2023-07-09,45
e8jzuUUHQziacR1BMhIDUg,2023-05-25,J,Marketing,1,2023-07-10,46
1Npg_KP4TVGMEFHh4UmnaQ,2023-05-26,D,Customer Service and Support,1,2023-06-10,15
_Owip7MHT5ek2N-ksNry_w,2023-05-26,D,Human Resources,1,2023-06-27,32
Ip3rYBhJQX6WHSyuzt3ueg,2023-05-26,E,Sales,1,2023-06-18,23
DtKvZ8zxSBGrTc_dJ3ec9g,2023-05-26,F,Customer Service and Support,1,2023-06-25,30
l0HanCMCSY2b7N1oRGGZiw,2023-05-26,G,Sales,1,2023-06-26,31
Pu2Twd85TFKz6qb7XXZk6g,2023-05-26,H,Sales,1,2023-07-02,37
9yZZoBS4RN6R1iNkuhTdQg,2023-05-27,A,Human Resources,1,2023-07-01,35
cqRi44c9TxmrY6cEokWZxA,2023-05-27,B,Customer Service and Support,1,2023-06-26,30
u9oA8hF9SE2wZ5UvW6ywrQ,2023-05-27,C,Finance and Accounting,1,2023-06-15,19
SlwBYEJCTP2m0rco4BUFjw,2023-05-27,G,Information Technology,1,2023-06-08,12
0WFwE7smTCuNtkCDEuzQVA,2023-05-27,I,Sales,1,2023-07-14,48
tqDmm2w6RWOSSHE-iCe2YA,2023-05-28,A,Finance and Accounting,1,2023-06-13,16
eQMDzvvvSOSBbTWAJCk-QA,2023-05-28,D,Information Technology,1,2023-06-11,14
dKRD-g_mRZGKAj7yrFdXaQ,2023-05-28,E,Finance and Accounting,1,2023-06-18,21
hVeiKI0mTgyqu6pZGhpDeQ,2023-05-28,F,Finance and Accounting,1,2023-07-04,37
HAz9DlLYSTm6uXfY3Qk_iQ,2023-05-28,I,Finance and Accounting,1,2023-07-03,36
9zCeouNBRICnBlPtW2OM-g,2023-05-29,D,Sales,1,2023-06-29,31
v2Lyv1rZQ1eKdDv-f9vqHA,2023-05-29,E,Marketing,1,2023-07-02,34
ynMY0YI4SaafWKLLhuim6w,2023-05-29,F,Finance and Accounting,1,2023-07-14,46
9eZy8pqZSYS-JSdDr19MuA,2023-05-29,J,Finance and Accounting,1,2023-06-30,32
N-1OwyPpQJmD3VC-ISqp1Q,2023-05-30,A,Customer Service and Support,1,2023-06-19,20
5O4kzKQvSqOE9TRdZf3hMw,2023-05-30,D,Customer Service and Support,1,2023-06-12,13
EFmPY0mNQAqTkdekxZ6lQA,2023-05-30,D,Sales,1,2023-06-21,22
kiqCyu2JRkqAXirNrGkiFQ,2023-05-30,G,Marketing,1,2023-06-21,22
u4JBQjKcSZaE7z9HUcmunw,2023-05-30,J,Sales,1,2023-07-08,39
4zsaJ5DfS66SHR0ObMyNOQ,2023-05-31,A,Information Technology,1,2023-06-21,21
8J2ilNsbTP6S5L8K-q1emQ,2023-05-31,H,Marketing,1,2023-07-16,46
Vh_YjTZqQ5WJHLsRAdi_tA,2023-05-31,J,Information Technology,1,2023-07-04,34
tH-JQzg_ScqmePunXfYSIQ,2023-06-01,B,Finance and Accounting,1,2023-06-29,28
KqwQfJbyTa2NKhirBHW_5g,2023-06-01,D,Human Resources,1,2023-07-03,32
08n3yodsQkKgNzjiuDUVng,2023-06-01,E,Customer Service and Support,1,2023-06-24,23
CSlaVAT6QtuvuWsONnSISA,2023-06-01,E,Customer Service and Support,1,2023-06-16,15
-8mDxh9EQZujgre8KHzSMA,2023-06-01,H,Marketing,1,2023-07-02,31
5ePZcYXMQ8usfHeE7jmq8g,2023-06-01,H,Marketing,1,2023-07-08,37
b0OBpZQmRX2gIU9qX8BjBA,2023-06-01,H,Sales,1,2023-07-10,39
h9nbrZCRTYu-qVKGJ1h4uw,2023-06-01,I,Human Resources,1,2023-07-16,45
oeRG3HzUQkiYmDOf5lBNMQ,2023-06-02,A,Customer Service and Support,1,2023-06-17,15
pV3eHPXvS2id4cK8VZ1z7g,2023-06-02,A,Human Resources,1,2023-07-12,40
AvSZ0fxwR22cJiiYs0E3Cw,2023-06-02,B,Finance and Accounting,1,2023-07-01,29
eN4V_VJ_R1mk3pSsP_U_dg,2023-06-02,F,Finance and Accounting,1,2023-06-30,28
5B_sWNsyTSypXTT05nD3wQ,2023-06-02,H,Human Resources,1,2023-07-09,37
ThAyEao7SsegRzBagJba7g,2023-06-02,J,Sales,1,2023-07-17,45
1tpj3J9oS4OrMUEitAJeLA,2023-06-03,E,Customer Service and Support,1,2023-06-13,10
NkYtutBkRKaoZvk0E4o8hQ,2023-06-03,E,Finance and Accounting,1,2023-06-28,25
9A8qwbDiTW6d752Aw2jIAQ,2023-06-03,F,Sales,1,2023-07-13,40
IWtf2FSoRbSmtNVrU0wJ8w,2023-06-03,G,Human Resources,1,2023-07-03,30
cuzBPPxOR6yIs5-HBNn_Qw,2023-06-03,I,Finance and Accounting,1,2023-07-14,41
AkvCD6bATEe0dK9zKtVbrg,2023-06-03,J,Sales,1,2023-07-23,50
Wg1vPlPcRB2L0_IVTz1xVw,2023-06-04,A,Information Technology,1,2023-07-09,35
a7Vh904OQg-lg7QsIQQ9yw,2023-06-04,B,Human Resources,1,2023-07-12,38
gi90z46BSwGCF85Jn7Inbw,2023-06-04,B,Marketing,1,2023-07-03,29
UB2-flhjSqKq2BSHxvC2kg,2023-06-04,E,Information Technology,1,2023-06-18,14
ITIil1HlQaWUfaezy1kCrw,2023-06-04,F,Finance and Accounting,1,2023-07-14,40
tg0brT4tQIW5RAWzZ0G2KA,2023-06-04,H,Information Technology,1,2023-07-06,32
owKlE5TfTt-OQ-LixMOEFg,2023-06-04,J,Marketing,1,2023-07-05,31
62xVYQyrSZq6bcZoR4Yvng,2023-06-05,C,Information Technology,1,2023-06-13,8
F5evJP9GSsSOT6TxBY7yrw,2023-06-05,F,Sales,1,2023-07-07,32
RUaK_y9SQ8-V65Z36JdIsQ,2023-06-06,F,Customer Service and Support,1,2023-07-08,32
uPb9OlCBTbq74NEbD8tKQQ,2023-06-06,G,Finance and Accounting,1,2023-06-16,10
F-Y7_fvhRNGbZWhKSibD3A,2023-06-07,B,Information Technology,1,2023-07-26,49
2DWk7KpBQWCt2LR9aVtRow,2023-06-07,C,Sales,1,2023-06-14,7
wj7wTek2Rz6K-jRAiIADIw,2023-06-07,C,Sales,1,2023-06-20,13
EoAyN_NMR2yhCHXmdjscYg,2023-06-07,D,Customer Service and Support,1,2023-06-30,23
9K9sg-qMTZO2CBVoU-K1Uw,2023-06-07,D,Finance and Accounting,1,2023-06-27,20
DXYniJcISXCU3GmKd6q6Gw,2023-06-07,E,Finance and Accounting,1,2023-07-05,28
6RTKHqxcSMmZViHtJyryRQ,2023-06-07,G,Marketing,1,2023-06-26,19
HFyJtVNATeCBcTpu7srTvQ,2023-06-07,G,Sales,1,2023-07-14,37
GMzDC_z9Q6ur7JZRD9ce5Q,2023-06-07,H,Sales,1,2023-07-02,25
J2nt6NqiSXu2xmPX8iazXA,2023-06-07,J,Human Resources,1,2023-07-20,43
y1Sqo13FSx-CwTjgW2ll7w,2023-06-07,J,Sales,1,2023-07-13,36
0CxcuEvERlKIWabWOeT7NA,2023-06-08,G,Human Resources,1,2023-06-28,20
18ToCGNLQkeaPKBF-pJSiw,2023-06-08,H,Finance and Accounting,1,2023-07-09,31
1xosXy9aSOKXKfNZGwG3Tg,2023-06-09,A,Human Resources,1,2023-07-02,23
XhItuDrPTmGiRJyHyuJb5A,2023-06-09,A,Sales,1,2023-07-12,33
Ex0psBMISTGJDVAt0AwAIg,2023-06-09,C,Customer Service and Support,1,2023-06-09,0
YTr9XqNWRni5lUp4arZpww,2023-06-09,C,Customer Service and Support,1,2023-06-09,0
SGRMlrKzRN62RyJDhR4rEQ,2023-06-10,A,Marketing,1,2023-07-05,25
TMBXW3LXSg-RR87rNtY9ig,2023-06-10,A,Sales,1,2023-07-25,45
LqEZskTlQCyy1gHrmQsRHQ,2023-06-10,D,Marketing,1,2023-07-13,33
xLiA5zPIQte5VAUtfjV6dQ,2023-06-10,E,Customer Service and Support,1,2023-06-24,14
oeY7Sb28SwCvYiC7W7Le1g,2023-06-10,G,Information Technology,1,2023-07-01,21
vXBO9FuYSvS4jI3opbewkw,2023-06-10,I,Finance and Accounting,1,2023-07-29,49
YNG--6PHQ9GHCmIyia8Lgg,2023-06-10,I,Sales,1,2023-07-24,44
mttGh_HoRmKWxSsaiWi5iQ,2023-06-11,C,Customer Service and Support,1,2023-06-11,0
l5VCnUNHQoKnSs--MPCQYg,2023-06-11,F,Human Resources,1,2023-07-23,42
GLrcP8BVTFOh9CEqPbXRYg,2023-06-11,H,Customer Service and Support,1,2023-07-15,34
U8wRFWLnRNigi7G6lcNfxQ,2023-06-11,H,Human Resources,1,2023-07-30,49
gOSN3_oFTAW95JLidgE21Q,2023-06-12,A,Marketing,1,2023-07-09,27
vAQnNEjaRYmPhdtMqotbPA,2023-06-12,C,Finance and Accounting,1,2023-06-20,8
CoeE28q7Q3OLGsMx18-Evg,2023-06-12,C,Human Resources,1,2023-06-20,8
HAsYh3I8Qn6XFbEn0FKTQw,2023-06-12,C,Marketing,1,2023-06-23,11
HzwfAev3RuW7THETz_NVMQ,2023-06-12,D,Customer Service and Support,1,2023-06-25,13
u3y6nQIsTASggjJQAi82LQ,2023-06-12,E,Marketing,1,2023-07-26,44
dS8EoduNQfaarzwyphG7tQ,2023-06-12,G,Finance and Accounting,1,2023-06-22,10
pJeqs7lZTCC_jn6Z7JxGGw,2023-06-12,G,Information Technology,1,2023-06-22,10
yxnuXPs3TB6Es5Q8Nx-5kA,2023-06-12,H,Customer Service and Support,1,2023-07-26,44
LCsN5Y85R_-JkBZc5U6VEA,2023-06-13,A,Marketing,1,2023-07-20,37
NT-Uu1e1SMWu8VBWCFGmfQ,2023-06-13,E,Finance and Accounting,1,2023-07-13,30
d33MAX9nTUSArReacjlUnw,2023-06-13,J,Marketing,1,2023-07-22,39
O6oGvDPvT_6a8WA2YS_0bQ,2023-06-14,A,Marketing,1,2023-07-10,26
hfudP4KgTJ-ubfiHGxDuaQ,2023-06-14,C,Human Resources,1,2023-07-06,22
BmNVRcLKTXOjKhwZPiWaVg,2023-06-14,C,Information Technology,1,2023-06-21,7
9pwALXmVRrGHhFGeoEhaTw,2023-06-14,D,Sales,1,2023-07-12,28
GKKZt6nLS16KaRzRfABfYg,2023-06-14,E,Customer Service and Support,1,2023-06-17,3
Dldr3DvLRz28u17FDj5qaw,2023-06-14,F,Finance and Accounting,1,2023-07-17,33
unNy3itvQ0GdwRoM2FE_KA,2023-06-14,F,Information Technology,1,2023-07-17,33
DdbsfxhcR0WInoOIKoVefA,2023-06-14,H,Human Resources,1,2023-07-28,44
btJOfhMxSfGc_7wmSaVPbg,2023-06-14,I,Marketing,1,2023-07-30,46
o3dnEGsXSJOh_CWW5rUPIg,2023-06-15,C,Customer Service and Support,1,2023-06-22,7
UIjmVgukTGON0Emvlf547Q,2023-06-15,F,Customer Service and Support,1,2023-07-13,28
poslYonFTLe0hEl9HOrIAA,2023-06-15,J,Information Technology,1,2023-07-17,32
9SnjgyUhT4ODlfSzujYWhw,2023-06-15,J,Sales,1,2023-07-31,46
ICKjhlEqQCeG_TrcUy8Dqw,2023-06-16,C,Sales,1,2023-07-06,20
xmb8yvr0RAGd6ZrTcVJDPQ,2023-06-16,F,Customer Service and Support,1,2023-07-04,18
dk05r2SfQiK7sIlmq7gINA,2023-06-16,F,Finance and Accounting,1,2023-07-30,44
0QgbLHCyRuaip324oub7UQ,2023-06-16,H,Customer Service and Support,1,2023-07-03,17
jwPR8D17R-aMYLo1FhMoVA,2023-06-16,I,Customer Service and Support,1,2023-07-14,28
BPWAUHqWQoa1AmAlDbGL_A,2023-06-17,B,Customer Service and Support,1,2023-07-07,20
Xi66MZinRnOqfA-6T9wirw,2023-06-17,D,Human Resources,1,2023-06-29,12
TRBrulUsRwWXfZXN6XVMww,2023-06-17,E,Human Resources,1,2023-07-18,31
wrmv1HAtTPy1H7BkWAc56w,2023-06-17,F,Marketing,1,2023-07-16,29
L2H-ZDLRTKebILc8Dzgibw,2023-06-17,G,Marketing,1,2023-07-16,29
lg_Ij5K4RJ-kVJQss1THQA,2023-06-18,A,Customer Service and Support,1,2023-07-12,24
0SbsGUV9Qte7OWgq8zPKKA,2023-06-18,G,Sales,1,2023-07-22,34
S4vhCBGNQ32M58nNU6tZqA,2023-06-18,I,Finance and Accounting,1,2023-07-31,43
qHWTLVO7T9GUskgde94RtQ,2023-06-18,I,Marketing,1,2023-08-03,46
ToglDR8LSB2qt05A7CO9qA,2023-06-19,A,Information Technology,1,2023-07-07,18
L3cQDBr4RVyMP7xdbO-qiA,2023-06-19,A,Sales,1,2023-07-11,22
